,L:RFQPAH,L:V2QSET,L:V5QSET,L:BPM3IF,L:BPM3OF,L:BPM4IF,L:BPM5IF,L:BPM5OF,L:D02BF,L:D03BF,L:D11BF,L:D12BF,L:D13BF,L:D21BF,L:D22BF,L:D23BF,L:D31BF,L:D32BF,L:D33BF,L:D34BF,L:D41BF,L:D43BF,L:D44BF,L:D51BF,L:D52BF,L:D53BF,L:D54BF,L:D61BF,L:D62BF,L:D63BF,L:D64BF,L:D71BF,L:D72BF,L:D73BF,L:D74BF
856,178.57666015625,-25.299999237060547,-31.209999084472656,92.6092529296875,80.5902099609375,101.1181640625,-95.4766845703125,21.3848876953125,-56.964111328125,-90.7305908203125,-81.331787109375,-101.414794921875,-31.0638427734375,-64.171142578125,-63.1109619140625,-158.8677978515625,45.8734130859375,103.6724853515625,-0.5657958984375,-96.8170166015625,-176.3690185546875,-22.939453125,56.744384765625,103.634033203125,-48.1256103515625,-2.65869140625,-138.878173828125,0.208740234375,-105.303955078125,30.5419921875,43.6651611328125,101.1346435546875,-69.5269775390625,107.347412109375,109.1436767578125
857,178.57666015625,-25.299999237060547,-31.209999084472656,92.6092529296875,80.5902099609375,101.1126708984375,-95.4766845703125,21.3848876953125,-56.88720703125,-90.8294677734375,-80.562744140625,-101.7828369140625,-31.2725830078125,-64.6490478515625,-63.292236328125,-159.01611328125,45.94482421875,103.20556640625,-0.32958984375,-96.2841796875,-176.3470458984375,-22.972412109375,56.6510009765625,103.370361328125,-47.8509521484375,-2.7740478515625,-138.66943359375,0.2252197265625,-105.3204345703125,30.1300048828125,43.1268310546875,101.041259765625,-69.268798828125,107.3638916015625,108.9678955078125
858,178.57666015625,-25.299999237060547,-31.209999084472656,92.87841796875,80.650634765625,101.260986328125,-95.4437255859375,21.456298828125,-57.3211669921875,-90.8074951171875,-80.96923828125,-101.18408203125,-31.0198974609375,-64.1876220703125,-63.1878662109375,-158.9227294921875,45.999755859375,103.6669921875,-0.4833984375,-96.866455078125,-176.2646484375,-22.8570556640625,56.8212890625,103.6944580078125,-47.889404296875,-2.57080078125,-138.702392578125,0.186767578125,-105.40283203125,30.509033203125,43.6322021484375,101.107177734375,-69.290771484375,107.3583984375,109.18212890625
859,178.57666015625,-25.299999237060547,-31.209999084472656,93.0816650390625,80.980224609375,101.4862060546875,-95.4986572265625,21.6650390625,-57.3211669921875,-90.8074951171875,-80.96923828125,-101.18408203125,-31.0198974609375,-64.1876220703125,-63.1878662109375,-158.9227294921875,45.999755859375,103.6669921875,-0.4833984375,-96.580810546875,-175.8746337890625,-22.8570556640625,56.8212890625,103.6944580078125,-47.889404296875,-2.7301025390625,-138.702392578125,0.186767578125,-105.40283203125,30.509033203125,43.5498046875,101.107177734375,-69.290771484375,107.3583984375,109.3194580078125
860,178.57666015625,-25.299999237060547,-31.209999084472656,93.0816650390625,80.980224609375,101.3214111328125,-95.4986572265625,21.6650390625,-56.9091796875,-90.9063720703125,-80.5133056640625,-101.7718505859375,-31.146240234375,-64.0887451171875,-62.9901123046875,-158.7799072265625,45.85693359375,103.29345703125,-0.4888916015625,-96.580810546875,-175.8746337890625,-23.038330078125,56.71142578125,103.6175537109375,-48.087158203125,-2.7301025390625,-139.1253662109375,0.1812744140625,-105.347900390625,30.531005859375,43.5498046875,101.2060546875,-69.7137451171875,107.5946044921875,109.3194580078125
861,178.57666015625,-24.700000762939453,-31.209999084472656,94.669189453125,82.2161865234375,102.8375244140625,-96.1798095703125,21.763916015625,-57.0025634765625,-91.065673828125,-81.2493896484375,-101.6290283203125,-30.8935546875,-63.78662109375,-62.8802490234375,-158.6700439453125,45.59326171875,102.9638671875,-0.3460693359375,-96.0260009765625,-175.6549072265625,-22.7252197265625,56.7608642578125,103.436279296875,-48.153076171875,-3.0926513671875,-138.6749267578125,0.010986328125,-105.2655029296875,30.5914306640625,44.12109375,101.502685546875,-68.84033203125,107.8253173828125,109.500732421875
862,178.57666015625,-24.700000762939453,-31.209999084472656,94.954833984375,82.28759765625,102.83203125,-95.8502197265625,21.412353515625,-57.755126953125,-91.3677978515625,-81.4801025390625,-101.2005615234375,-30.487060546875,-63.720703125,-63.12744140625,-159.224853515625,45.5328369140625,103.3538818359375,-0.230712890625,-96.35009765625,-175.8197021484375,-23.0548095703125,56.3983154296875,103.1011962890625,-48.515625,-3.1695556640625,-139.1363525390625,0.1812744140625,-105.062255859375,31.00341796875,44.110107421875,101.4532470703125,-69.027099609375,107.490234375,109.0667724609375
863,178.57666015625,-24.700000762939453,-31.209999084472656,94.4879150390625,81.859130859375,102.5738525390625,-96.5478515625,22.03857421875,-57.183837890625,-90.8953857421875,-81.441650390625,-101.62353515625,-30.948486328125,-63.5833740234375,-62.8253173828125,-158.7908935546875,45.5657958984375,102.799072265625,-0.615234375,-96.591796875,-175.8306884765625,-22.708740234375,56.75537109375,103.4197998046875,-48.3453369140625,-3.1146240234375,-139.119873046875,0.032958984375,-105.2490234375,30.8935546875,44.1046142578125,101.5631103515625,-68.895263671875,107.7923583984375,109.6380615234375
864,178.57666015625,-24.700000762939453,-31.209999084472656,94.46044921875,82.0404052734375,102.6177978515625,-95.921630859375,21.676025390625,-57.0355224609375,-91.2249755859375,-81.0516357421875,-101.7828369140625,-30.8935546875,-64.061279296875,-63.017578125,-159.093017578125,45.5548095703125,103.0902099609375,-0.186767578125,-95.91064453125,-175.6494140625,-23.1646728515625,56.4312744140625,102.94189453125,-48.3233642578125,-3.22998046875,-138.9605712890625,0.1702880859375,-105.0897216796875,30.6024169921875,43.5113525390625,101.4202880859375,-70.0213623046875,107.64404296875,109.1656494140625
865,178.57666015625,-24.700000762939453,-31.209999084472656,94.4219970703125,81.84814453125,102.601318359375,-96.339111328125,21.8408203125,-56.942138671875,-90.8404541015625,-81.1669921875,-101.458740234375,-30.9100341796875,-64.4293212890625,-62.9241943359375,-158.631591796875,45.670166015625,103.436279296875,-0.3790283203125,-96.3116455078125,-175.8526611328125,-22.7252197265625,56.75537109375,103.5076904296875,-48.18603515625,-3.05419921875,-138.724365234375,0.02197265625,-105.3094482421875,30.618896484375,44.088134765625,101.546630859375,-68.8348388671875,107.841796875,109.742431640625
